position,publicwww_rank,domain,typeform_indexed_match,indexed_typeform_urls,typeform_form_urls,publicwww_email_candidate_count,publicwww_email_candidates,email_visibility,corporate_status,verification_eligible_emails,valid_emails,invalid_emails,risky_emails,unknown_emails,verification_summary
25001,>30M,arruda.ecn.br,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27964,>30M,mehwishuxui.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27965,>30M,industrialbootcamp.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27966,>30M,locailabs.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27967,>30M,myjsccstory.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27968,>30M,rhconcreteconstruction.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27969,>30M,breakoutos.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27970,>30M,chasseurimmo-tanger.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27971,>30M,datafirstbrands.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27972,>30M,dearfellowdaughter.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27973,>30M,theemvara.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27974,>30M,cjhotelsandcruises.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27975,>30M,danarapay.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27976,>30M,hwtsummit.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27977,>30M,sylvieblooms.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27978,>30M,tmpmiami.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27979,>30M,ageonixbio.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27980,>30M,beyondthepasstours.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27981,>30M,cabinet-hspb.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27982,>30M,cassydiacademie.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27983,>30M,efficiency-projects-angebot.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27984,>30M,frederiksbergoptikstudio.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27985,>30M,gmrmidias.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27986,>30M,myiulpolicy.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27987,>30M,podcaststudiomumbai.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27988,>30M,sisulongevitystudio.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27989,>30M,w-aparthotels.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27990,>30M,carolynpeelart.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27991,>30M,konnexxi-community.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27992,>30M,longevitylegalplans.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27993,>30M,nittaseihon.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27994,>30M,croyables-event.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27995,>30M,energie-angebot.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27996,>30M,maximfaaij.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27997,>30M,rgsmemorialworks.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27998,>30M,mohamedyacoub.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
27999,>30M,placezonestays.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28000,>30M,springleaf-residence-showflat.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28001,>30M,zedanmutluapply.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28002,>30M,classicalfamilytlh.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28003,>30M,elisabethyantonio.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28004,>30M,growthcaphub.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28005,>30M,havenridgeequine.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28006,>30M,ikimdance.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28007,>30M,otto-place-showflat.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28008,>30M,venture-hills.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28009,>30M,clarydo.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28010,>30M,toppercentileprep.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28011,>30M,liit.design,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28012,>30M,colaunch.dev,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28013,>30M,drydays.health,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28014,>30M,zotodialer.info,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28015,>30M,dreambrowsnyc.info,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28016,>30M,compa.lat,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28017,>30M,zzan.life,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28018,>30M,ahmedjbili.link,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28019,>30M,gebyar88.online,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28020,>30M,wooffice.online,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28021,>30M,tolinmaquinarias.online,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28022,>30M,relaxedreturns.online,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28023,>30M,asianambassadors.org,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28024,>30M,onchainweekend.org,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28025,>30M,thefallsummit.org,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28026,>30M,irs-meta-app.org,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28027,>30M,paragon88x.org,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28028,>30M,winscales.org,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28029,>30M,millstreetneighbors.org,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28030,>30M,agentsnow.org,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28031,>30M,svenskauppfodarklubbar.se,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28032,>30M,agrovia.shop,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28033,>30M,zosungwoo.shop,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28034,>30M,timqi.site,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28035,>30M,growthsales.space,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28036,>30M,km-pr.studio,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28037,>30M,ldw.support,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28038,>30M,orra.technology,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28039,>30M,shrewsburysouthwest.co.uk,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28040,>30M,nefabrication.co.uk,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28041,>30M,theselfarchitect.co.uk,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28042,>30M,47-49tannerstreetconsultation.co.uk,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28043,>30M,areyouworthy.uk,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28044,>30M,vastoragroup.co.uk,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28045,>30M,humanplusai.co.uk,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28046,>30M,63charterhousestreet.co.uk,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28047,>30M,home-energy-guide.co.uk,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28048,>30M,moolabs.xyz,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28049,>30M,qwrap.xyz,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28050,>30M,arch.inc,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28051,>30M,buildfygui.netlify.app,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28052,>30M,silver-band.ro,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28053,>30M,drgustavoantar.com.br,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28054,>30M,healthcaredatahub.ai,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28055,>30M,megalegacy.com.br,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28056,>30M,ea-lit.nl,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28057,>30M,mizutaniclinic.jp,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28058,>30M,caravandeluxe.nl,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28059,>30M,live-knopf-doubleday.pantheonsite.io,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28060,>30M,rsamarioerinamolina.it,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28061,>30M,lesislesdesreves.nl,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28062,>30M,luizeruth.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28063,>30M,delta-gartenbau.de,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28064,>30M,joinbyob.carrd.co,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28065,>30M,curso-endocarditis-infecciosa.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28066,>30M,mfh-hohe-wiese.de,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28067,>30M,xtremegrowth.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28068,>30M,ddpi.io,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28069,>30M,intellicaai.space,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28070,>30M,werkenbijcarxpert-vanaart.nl,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28071,>30M,lemaagdigital.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28072,>30M,beautytherapysession.carrd.co,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28073,>30M,dinosalive-expo.fr,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28074,>30M,neubau-oeschelbronn.de,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28075,>30M,cgrain.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28076,>30M,ambulance-pinson.fr,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28077,>30M,ioanamakesyoufit.ro,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28078,>30M,cp-steuerberatung-karriere.de,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28079,>30M,nextpole.eu,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28080,>30M,thefraction.co,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28081,>30M,buildhighlandsback.org,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28082,>30M,doreen-schaefer-kids.de,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28083,>30M,germanic.ro,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28084,>30M,webdigitalservices.fr,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28085,>30M,villa-maison-nice.fr,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28086,>30M,habilitacaoespanhol.com.br,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28087,>30M,wenoa.co.kr,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28088,>30M,noorhikmah.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28089,>30M,java.yah.ac,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28090,>30M,coding.yah.ac,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28091,>30M,electricity.yah.ac,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28092,>30M,acc.yah.ac,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28093,>30M,landflip.academy,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28094,>30M,cec-uae.ae,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28095,>30M,payfuture.africa,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28096,>30M,ebook.fub.ag,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28097,>30M,service.dinvest.ag,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28098,>30M,store.greenville.ag,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28099,>30M,docs.scoutlabs.ag,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28100,>30M,platform.demeterdata.ag,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28101,>30M,lasmagnolias.agency,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28102,>30M,app.emmersion.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28103,>30M,app.clarice.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28104,>30M,app.surmount.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28105,>30M,app.typecast.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28106,>30M,blog.hoopr.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28107,>30M,docs.clodura.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28108,>30M,insights.dataprime.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28109,>30M,help.smartlead.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28110,>30M,info.trustcloud.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28111,>30M,labs.dpw.ai,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28112,>30M,programs.sprints.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28113,>30M,products.upmarket.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28114,>30M,suggestions.spiro.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28115,>30M,trust.orby.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28116,>30M,trustcenter.viz.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28117,>30M,docs.aivia.ai,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28118,>30M,eitl2022.compliance.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28119,>30M,live.aiforadvertising.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28120,>30M,databricks.konverge.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28121,>30M,app.upperhand.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28122,>30M,staging.thexplace.ai,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28123,>30M,trust.credal.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28124,>30M,trust.adept.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28125,>30M,webflow.glue.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28126,>30M,trust.louisa.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28127,>30M,shop.revolvelabs.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28128,>30M,docs.pixverse.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28129,>30M,trust.anova.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28130,>30M,pages.deepauto.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28131,>30M,resources.boogieboard.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28132,>30M,teachtap.learnwith.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28133,>30M,articles.cloudlegal.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28134,>30M,support.soloist.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28135,>30M,trust-documents.tonic.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28136,>30M,help.stylesi.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28137,>30M,help.logome.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28138,>30M,join.getbasalt.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28139,>30M,content.to-teach.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28140,>30M,help.smartli.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28141,>30M,external.amt.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28142,>30M,blog.tillion.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28143,>30M,d.aigclink.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28144,>30M,seedily.uwu.ai,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28145,>30M,handbook.getbasalt.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28146,>30M,nodes.gosmartchain.ai,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28147,>30M,trust.nooks.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28148,>30M,notion.redflags.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28149,>30M,docs.375.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28150,>30M,trust.wexler.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28151,>30M,welcome.adauris.ai,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28152,>30M,db.webwhiz.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28153,>30M,jobs.glite.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28154,>30M,about.glite.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
28155,>30M,app.quso.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
