position,publicwww_rank,domain,typeform_indexed_match,indexed_typeform_urls,typeform_form_urls,publicwww_email_candidate_count,publicwww_email_candidates,email_visibility,corporate_status,verification_eligible_emails,valid_emails,invalid_emails,risky_emails,unknown_emails,verification_summary
15001,>30M,iaevolve.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19422,>30M,drpatriciamurugami.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19423,>30M,papernest.ar,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19424,>30M,thelaplandtrail.eu,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19425,>30M,papernest.cl,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19426,>30M,cilvecigipartehnologijam.lv,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19427,>30M,strengthtribe.com.au,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19428,>30M,workshopmaster.de,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19429,>30M,and-hotel.jp,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19430,>30M,vitalpsychedelictraining.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19431,>30M,sienna-im.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19432,>30M,anonyme-innovatoren.de,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19433,>30M,terranextaccelerator.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19434,>30M,prevoyancedeces.be,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19435,>30M,startwithyou.nl,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19436,>30M,carrosserie-bitschene.fr,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19437,>30M,yoshiikiyosuke.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19438,>30M,mysylvanmarketplaceplus.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19439,>30M,injuredworkerscbr.org.au,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19440,>30M,furrytails.pt,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19441,>30M,inglesparaelas.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19442,>30M,hitme.id,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19443,>30M,kksp-ag-karriere.de,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19444,>30M,gravityteam.co,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19445,>30M,strongerthanbefore.ca,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19446,>30M,pulseirasparaidentificacao.com.br,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19447,>30M,nowly.ca,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19448,>30M,segeseducation.dk,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19449,>30M,dukelegal.com.au,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19450,>30M,ganas.vc,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19451,>30M,agencewebperformance.fr,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19452,>30M,kopenaandecosta.nl,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19453,>30M,karriere-zahnarztpraxis-purger.de,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19454,>30M,recreo350.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19455,>30M,infinitypoolitalia.it,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19456,>30M,lantmannenunibake.ro,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19457,>30M,entrepreneurenaction.fr,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19458,>30M,vsmlpetition.web.app,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19459,>30M,postpartum-ledocumentaire.fr,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19460,>30M,superchargedfitpro.co.uk,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19461,>30M,snug2022.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19462,>30M,kokpitzarzadzania.pl,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19463,>30M,patataschool.com,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19464,>30M,formaeinforma.com.br,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19465,>30M,tara-nft.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19466,>30M,service4print.fr,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19467,>30M,seagriculture-asiapacific.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19468,>30M,agritechchallenge.org,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19469,>30M,ayudaskitdigital.net,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19470,>30M,ericamariefinancials.com,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19471,>30M,elisabettamarzi.it,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19472,>30M,apotheke-ostsee.de,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19473,>30M,vinpilot.fr,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19474,>30M,nidoscuolacasadeibambini.it,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19475,>30M,nabdesignstudio.pl,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19476,>30M,prgoeroes.nl,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19477,>30M,mama.ac,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19478,>30M,valipac.academy,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19479,>30M,invictas.agency,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19480,>30M,wecomm.agency,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19481,>30M,plusdigital.agency,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19482,>30M,sydtek.ai,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19483,>30M,sparkler.ai,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19484,>30M,everlead.ai,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19485,>30M,skillpoint.app,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19486,>30M,qrmarketing.app,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19487,>30M,localsherpa.app,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19488,>30M,vfqa.app,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19489,>30M,abhyas.app,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19490,>30M,uncoflow.app,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19491,>30M,vertexhub.app,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19492,>30M,arshia.art,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19493,>30M,faerian.art,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19494,>30M,fleck-weg.at,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19495,>30M,colons.at,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19496,>30M,xn--airtoshibawrmepumpe-qwb.at,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19497,>30M,pizzeriadaelena.at,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19498,>30M,publiclightingdesign.com.au,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19499,>30M,huntaway.com.au,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19500,>30M,creativeportrait.net.au,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19501,>30M,badagency.com.au,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19502,>30M,cobaltlicenseesolutions.com.au,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19503,>30M,journeemedicale.be,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19504,>30M,hortus-belgie.be,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19505,>30M,fbph.be,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19506,>30M,brickman.be,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19507,>30M,carmeuse-seilles.be,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19508,>30M,nomadshouse.be,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19509,>30M,investee.be,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19510,>30M,fitlip-gym.be,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19511,>30M,onlyoo.be,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19512,>30M,breemans-interieur.be,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19513,>30M,dexwin.bet,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19514,>30M,martinlion.bg,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19515,>30M,clic.bio,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19516,>30M,jessicaeduardo.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19517,>30M,saveadd.com.br,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19518,>30M,lucasedaniela.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19519,>30M,leonardoegabriela.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19520,>30M,nathaliaevinicius.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19521,>30M,mariaelucas.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19522,>30M,julianaediego.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19523,>30M,thaisecarlos.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19524,>30M,mariedudu.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19525,>30M,ellenerafael.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19526,>30M,marieleo.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19527,>30M,embarcaamazonia.com.br,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19528,>30M,kodagabriel.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19529,>30M,inspiraja.org.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19530,>30M,alphaconsultoriafinanceira.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19531,>30M,inspiregerdau.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19532,>30M,marinahayashida.com.br,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19533,>30M,mahmoudbaydoun.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19534,>30M,potenciatech.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19535,>30M,unimam.com.br,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19536,>30M,institutorafaelbarreiros.com.br,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19537,>30M,pontobmarketing.com.br,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19538,>30M,structs.builders,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19539,>30M,armonarani.ca,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19540,>30M,videopost.ca,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19541,>30M,ashleychalmersrealestate.ca,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19542,>30M,mrcoatings.ca,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19543,>30M,bitmotekoptimization.ca,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19544,>30M,shelburnevillagedental.ca,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19545,>30M,a77inc.ca,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19546,>30M,jailesbovinsacoeur.ca,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19547,>30M,melissasilbercpa.ca,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19548,>30M,vizard.ca,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19549,>30M,thryv.ca,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19550,>30M,debtreliefclinic.ca,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19551,>30M,parkviewfamilydental.ca,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19552,>30M,mdprep.ca,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19553,>30M,avayda.ca,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19554,>30M,boostfinancing.ca,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19555,>30M,superwin.cam,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19556,>30M,northernlights.camp,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19557,>30M,standardbearer.capital,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19558,>30M,gloryhealth.care,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19559,>30M,petlife.care,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19560,>30M,la-reinigung.ch,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19561,>30M,venicebar.ch,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19562,>30M,felix-brown.ch,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19563,>30M,sbti.ch,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19564,>30M,whiskymaess.ch,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19565,>30M,sak-digital.ch,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19566,>30M,xebsite.ch,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19567,>30M,cyber-incident-hub.ch,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19568,>30M,glominvest.ch,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19569,>30M,difacile.ch,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19570,>30M,as-parquet.ch,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19571,>30M,jscoiffeur.ch,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19572,>30M,docadom.ch,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19573,>30M,vichino.ch,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19574,>30M,aruana.ch,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19575,>30M,inno-gate.ch,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19576,>30M,iundf-success-story.ch,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19577,>30M,homeperformance.ch,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19578,>30M,ecole-suisse-vtt.ch,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19579,>30M,ici-maintenant.ch,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19580,>30M,southsound.church,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19581,>30M,elmejorplandesalud.cl,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19582,>30M,factual.cl,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19583,>30M,territoriocomun.cl,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19584,>30M,thecatwalk.club,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19585,>30M,arkhaus.club,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19586,>30M,climateseeders.club,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19587,>30M,worlds-finest.club,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19588,>30M,wahaj.co,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19589,>30M,peopleapi.carrd.co,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19590,>30M,nordet.co,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19591,>30M,thebarometer.co,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19592,>30M,drumworks.co,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19593,>30M,theampm.co,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19594,>30M,ecommerceemails.co,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19595,>30M,coupld.co,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19596,>30M,irteqaa.carrd.co,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19597,>30M,sdafgnfds.carrd.co,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19598,>30M,docmaker.co,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19599,>30M,spldv.carrd.co,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19600,>30M,inspiretherapy.co,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19601,>30M,manucciofficial.carrd.co,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19602,>30M,rsip.carrd.co,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19603,>30M,homevalueestimator.co,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19604,>30M,growth-review.co,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19605,>30M,jobsofthefuture.co,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19606,>30M,savur.co,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19607,>30M,quantumcoach.co,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19608,>30M,fundcabal.co,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19609,>30M,crowcrux-agency.lpages.co,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19610,>30M,bakinger.carrd.co,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19611,>30M,theselfhug.co,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19612,>30M,unstationery.co,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19613,>30M,thinksuite.co,yes,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
19614,>30M,hosinc.co,no,,,0,,no_email_candidate_in_email_query,not_flagged,,,,,,valid=0; invalid=0; risky=0; unknown=0
